"","X","DHSID","lat","long","base_WI_no_elec_m","n","dhsID_year","cnn_3q_42_ENS_pred","year","survey_year","row_num","treated_unit","treat_year","treated_id","ntl_2003","ntl_2004","ntl_2005","ntl_2006","ntl_2007","ntl_2008","ntl_2009","ntl_2010","ntl_2011","ntl_2012","ntl_2013","ntl_2014","ntl_2015","ntl_2016"
"10460",16166,"UG201600000677",0.201055885213,33.8118775461,-1.90784010284066,28,"UG201600000677_2014",-2.06660437584,2014,2016,1778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10462",16170,"UG201600000678",-0.138174601796,33.7165382231,-1.89376575526327,25,"UG201600000678_2014",-1.53261351585,2014,2016,1779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10483",16201,"UG201600000679",-0.127396709255,33.7248085718,-0.708934128553407,21,"UG201600000679_2014",-1.16952085495,2014,2016,1780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10485",16204,"UG201600000680",0.0903406109702,33.8334377349,-0.0222026215891639,21,"UG201600000680_2014",-1.70789575577,2014,2016,1781,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10504",16232,"UG201600000682",0.322631775615,33.6733011256,-1.75416273076054,25,"UG201600000682_2014",-1.93050801754,2014,2016,1783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10509",16240,"UG201600000683",0.411448475624,33.3524896313,-1.42672897845309,24,"UG201600000683_2014",-1.79927396774,2014,2016,1784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10523",16263,"UG201600000684",0.480996588182,33.4161339376,-0.542325218354627,19,"UG201600000684_2014",-1.18050062656,2014,2016,1785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10536",16281,"UG201600000686",0.329479064,33.4770868394,0.0848532966613394,16,"UG201600000686_2014",-1.49145007133,2014,2016,1787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10547",16298,"UG201600000687",0.235795476952,33.4579098043,-0.352881607233372,14,"UG201600000687_2014",-0.322606980801,2014,2016,1788,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10558",16316,"UG201600000690",0.235902527359,33.5914551411,-1.43703687671944,27,"UG201600000690_2014",-1.58623361588,2014,2016,1791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10563",16324,"UG201600000694",0.223461182546,33.4947629655,0.440400143322981,18,"UG201600000694_2014",-0.837949693203,2014,2016,1795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10574",16340,"UG201600000695",0.266963375099,33.437439943,-0.837692815157398,13,"UG201600000695_2014",-1.60792517662,2014,2016,1796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10592",16370,"UG201600000696",0.451593590509,33.2950999547,-0.448185817838236,22,"UG201600000696_2014",-1.16199755669,2014,2016,1797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10600",16380,"UG201600000697",0.15068056901,33.5663041724,-1.17423964431506,30,"UG201600000697_2014",-0.245588839054,2014,2016,1798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
